date,price,t1,t2,t3,re
2011/10/31,28275,27920,27840,27570,307.2469526
2011/11/1,27400,28275,27920,27840,-852.9935808
2011/11/2,27865,27400,28275,27920,530.9093481
2011/11/3,27090,27865,27400,28275,-688.5884681
2011/11/4,27650,27090,27865,27400,608.6939428
2011/11/7,27490,27650,27090,27865,-152.3924242
2011/11/8,27100,27490,27650,27090,-436.0151681
2011/11/9,27000,27100,27490,27650,-154.6792457
2011/11/10,25710,27000,27100,27490,-1307.60492
2011/11/11,25800,25710,27000,27100,130.6340739
2011/11/14,26650,25800,25710,27000,954.3554755
2011/11/15,26500,26650,25800,25710,-64.82519626
2011/11/16,25405,26500,26650,25800,-1098.496268
2011/11/17,26100,25405,26500,26650,637.5597085
2011/11/18,25915,26100,25405,26500,-228.3151063
2011/11/21,25590,25915,26100,25405,-351.4859338
2011/11/22,25740,25590,25915,26100,161.7987731
2011/11/23,25785,25740,25590,25915,89.95820644
2011/11/24,26010,25785,25740,25590,266.6022273
2011/11/25,25805,26010,25785,25740,-193.7073041
2011/11/28,26160,25805,26010,25785,330.3113451
2011/11/29,26305,26160,25805,26010,107.0034874
2011/11/30,26150,26305,26160,25805,-195.0081139
2011/12/1,27000,26150,26305,26160,828.3137704
2011/12/2,27000,27000,26150,26305,0.839761586
2011/12/5,27080,27000,27000,26150,72.64451404
2011/12/6,27100,27080,27000,27000,9.163413249
2011/12/7,27440,27100,27080,27000,329.747223
2011/12/8,27440,27440,27100,27080,-8.432661395
2011/12/9,27145,27440,27440,27100,-307.6548162
2011/12/12,26975,27145,27440,27440,-175.6021967
2011/12/13,26710,26975,27145,27440,-250.5743399
2011/12/14,26590,26710,26975,27145,-89.01192529
2011/12/15,26305,26590,26710,26975,-248.4095013
2011/12/16,26805,26305,26590,26710,527.3855076
2011/12/19,26680,26805,26305,26590,-117.5989081
2011/12/20,26740,26680,26805,26305,32.72247194
2011/12/21,26930,26740,26680,26805,152.8326535
2011/12/22,26810,26930,26740,26680,-148.2322337
2011/12/23,26840,26810,26930,26740,20.6321123
2011/12/26,26680,26840,26810,26930,-145.1575368
2011/12/27,26685,26680,26840,26810,32.24026229
2011/12/28,26690,26685,26680,26840,31.87782745
2011/12/29,26650,26690,26685,26680,-28.8806646
2011/12/30,26675,26650,26690,26685,17.13850765
2012/1/4,26380,26675,26650,26690,-313.0737411
2012/1/5,26455,26380,26675,26650,61.34999176
2012/1/6,26510,26455,26380,26675,60.99866958
2012/1/9,26450,26510,26455,26380,-44.17191471
2012/1/10,26365,26450,26510,26455,-71.07877163
2012/1/11,26180,26365,26450,26510,-177.7279345
2012/1/12,26225,26180,26365,26450,47.39902907
2012/1/13,26800,26225,26180,26365,577.23157
2012/1/16,26400,26800,26225,26180,-407.08953
2012/1/17,26820,26400,26800,26225,396.0350646
2012/1/18,27155,26820,26400,26800,318.330954
2012/1/19,27400,27155,26820,26400,227.0148517
2012/1/20,28215,27400,27155,26820,793.0040424
2012/1/30,27580,28215,27400,27155,-664.6389539
2012/1/31,27995,27580,28215,27400,377.9127121
2012/2/1,27800,27995,27580,28215,-202.2691501
2012/2/2,27890,27800,27995,27580,100.7920039
2012/2/3,28030,27890,27800,27995,164.5397752
2012/2/6,28840,28030,27890,27800,827.5643147
2012/2/7,28785,28840,28030,27890,-66.66245649
2012/2/8,29280,28785,28840,28030,441.494114
2012/2/9,29160,29280,28785,28840,-181.5135627
2012/2/10,29160,29160,29280,28785,-47.13740323
2012/2/13,29265,29160,29160,29280,100.1471559
2012/2/14,29075,29265,29160,29160,-158.4840764
2012/2/15,29085,29075,29265,29160,52.48596341
2012/2/16,28700,29085,29075,29265,-351.8311595
2012/2/17,28850,28700,29085,29075,160.7424002
2012/2/20,28900,28850,28700,29085,46.37927604
2012/2/21,29180,28900,28850,28700,261.4082148
2012/2/22,29470,29180,28900,28850,264.9092695
2012/2/23,29500,29470,29180,28900,1.851866559
2012/2/24,29450,29500,29470,29180,-73.99564545
2012/2/27,29250,29450,29500,29470,-207.3230339
2012/2/28,29490,29250,29450,29500,254.3710476
2012/2/29,29595,29490,29250,29450,132.5306151
2012/3/1,29200,29595,29490,29250,-380.8629693
2012/3/2,29570,29200,29595,29490,366.3309014
2012/3/5,29465,29570,29200,29595,-113.2409531
2012/3/6,29200,29465,29570,29200,-282.5685694
2012/3/7,28880,29200,29465,29570,-329.0272977
2012/3/8,28885,28880,29200,29465,19.94496052
2012/3/9,29100,28885,28880,29200,251.0292693
2012/3/12,29090,29100,28885,28880,20.34938704
2012/3/13,29195,29090,29100,28885,106.9262857
2012/3/14,29150,29195,29090,29100,-68.4465453
2012/3/15,29050,29150,29195,29090,-133.7637902
2012/3/16,28735,29050,29150,29195,-335.5756137
2012/3/19,28490,28735,29050,29150,-236.3809049
2012/3/20,28550,28490,28735,29050,100.2745902
2012/3/21,28800,28550,28490,28735,300.3714552
2012/3/22,28675,28800,28550,28490,-99.58645335
2012/3/23,28760,28675,28800,28550,69.14566298
2012/3/26,28780,28760,28675,28800,-17.93287355
2012/3/27,29140,28780,28760,28675,322.5604442
2012/3/28,28940,29140,28780,28760,-220.49676
2012/3/29,28880,28940,29140,28780,-63.77360409
2012/3/30,29100,28880,28940,29140,238.9935846
2012/4/5,29080,29100,28880,28940,6.315534256
2012/4/6,29170,29080,29100,28880,100.8427641
2012/4/9,29195,29170,29080,29100,16.55080246
2012/4/10,29105,29195,29170,29080,-112.6006056
2012/4/11,29005,29105,29195,29170,-121.1781664
2012/4/12,29080,29005,29105,29195,70.92374306
2012/4/13,29000,29080,29005,29105,-65.44757234
2012/4/16,28450,29000,29080,29005,-529.7782923
2012/4/17,27925,28450,29000,29080,-502.8693533
2012/4/18,28320,27925,28450,29000,429.098479
2012/4/19,28215,28320,27925,28450,-68.6587468
2012/4/20,28195,28215,28320,27925,-13.44250158
2012/4/23,28105,28195,28215,28320,-108.2088626
2012/4/24,28005,28105,28195,28215,-126.6256431
2012/4/25,28125,28005,28105,28195,105.4674893
2012/4/26,28175,28125,28005,28105,55.39456493
2012/4/27,28255,28175,28125,28005,94.46232124
2012/5/2,28300,28255,28175,28125,56.2686716
2012/5/3,28185,28300,28255,28175,-115.7359083
2012/5/4,28205,28185,28300,28255,9.714841579
2012/5/7,28000,28205,28185,28300,-213.9846108
2012/5/8,28050,28000,28205,28185,48.89235894
2012/5/9,27580,28050,28000,28205,-458.229025
2012/5/10,27105,27580,28050,28000,-455.5156783
2012/5/11,27000,27105,27580,28050,-70.3076868
2012/5/14,26200,27000,27105,27580,-756.6038712
2012/5/15,25750,26200,27000,27105,-411.7346366
2012/5/16,24800,25750,26200,27000,-907.8429251
2012/5/17,25125,24800,25750,26200,371.1298562
2012/5/18,24445,25125,24800,25750,-631.1092111
2012/5/21,25120,24445,25125,24800,696.1032811
2012/5/22,24965,25120,24445,25125,-155.3960911
2012/5/23,24405,24965,25120,24445,-596.9643698
2012/5/24,24525,24405,24965,25120,85.05059836
2012/5/25,24480,24525,24405,24965,-42.52288891
2012/5/28,24650,24480,24525,24405,198.6834375
2012/5/29,24720,24650,24480,24525,103.4430424
2012/5/30,24600,24720,24650,24480,-107.6595075
2012/5/31,24400,24600,24720,24650,-212.8323702
2012/6/1,24050,24400,24600,24720,-370.2958657
2012/6/4,22985,24050,24400,24600,-1069.772839
2012/6/5,23050,22985,24050,24400,98.61557565
2012/6/6,23100,23050,22985,24050,128.3106375
2012/6/7,23250,23100,23050,22985,218.0976262
2012/6/8,23050,23250,23100,23050,-182.1915053
2012/6/11,23200,23050,23250,23100,113.9442785
2012/6/12,22945,23200,23050,23250,-310.4627277
2012/6/13,22900,22945,23200,23050,-86.71155656
2012/6/14,22770,22900,22945,23200,-128.3380272
2012/6/15,23100,22770,22900,22945,369.2888438
2012/6/18,23430,23100,22770,22900,378.2425997
2012/6/19,23340,23430,23100,22770,-75.69848567
2012/6/20,23560,23340,23430,23100,189.074298
2012/6/21,23130,23560,23340,23430,-480.3265862
2012/6/25,22900,23130,23560,23340,-269.6605992
2012/6/26,22950,22900,23130,23560,57.51644374
2012/6/27,22920,22950,22900,23130,18.62532516
2012/6/28,23070,22920,22950,22900,203.6735152
2012/6/29,23200,23070,22920,22950,156.6020323
2012/7/2,23550,23200,23070,22920,333.115107
2012/7/3,23950,23550,23200,23070,348.9080952
2012/7/4,24135,23950,23550,23200,119.3824375
2012/7/5,24300,24135,23950,23550,110.1945904
2012/7/6,24200,24300,24135,23950,-122.4004482
2012/7/9,24190,24200,24300,24135,3.020351919
2012/7/10,24100,24190,24200,24300,-52.00616554
2012/7/11,24100,24100,24190,24200,38.32634579
2012/7/12,24100,24100,24100,24190,19.63656178
2012/7/13,24260,24100,24100,24100,153.1110394
2012/7/16,24200,24260,24100,24100,-86.63177269
2012/7/17,24200,24200,24260,24100,-32.03644941
2012/7/18,23785,24200,24200,24260,-431.4560521
2012/7/19,23905,23785,24200,24200,130.4161778
2012/7/20,23750,23905,23785,24200,-116.9132344
2012/7/23,22600,23750,23905,23785,-1112.691921
2012/7/24,22425,22600,23750,23905,-141.6567242
2012/7/25,22400,22425,22600,23750,23.67931115
2012/7/26,22450,22400,22425,22600,89.37625246
2012/7/27,22815,22450,22400,22425,374.5833031
2012/7/30,22780,22815,22450,22400,-61.06632966
2012/7/31,22660,22780,22815,22450,-171.5032802
2012/8/1,22640,22660,22780,22815,-60.77878872
2012/8/2,22670,22640,22660,22780,25.11933906
2012/8/3,22650,22670,22640,22660,7.716015232
2012/8/6,22720,22650,22670,22640,108.1243378
2012/8/7,22825,22720,22650,22670,129.8859822
2012/8/8,22735,22825,22720,22650,-93.4848785
2012/8/9,22780,22735,22825,22720,17.91569989
2012/8/10,22700,22780,22735,22825,-108.8747649
2012/8/13,22770,22700,22780,22735,55.55100297
2012/8/14,21450,22770,22700,22780,-1312.69951
2012/8/15,21300,21450,22770,22700,-116.117128
2012/8/16,21600,21300,21450,22770,379.0268533
2012/8/17,21815,21600,21300,21450,287.5818975
2012/8/20,21610,21815,21600,21300,-190.6114011
2012/8/21,21625,21610,21815,21600,-30.99332789
2012/8/22,21455,21625,21610,21815,-233.4406286
2012/8/23,21640,21455,21625,21610,144.6560206
2012/8/24,21520,21640,21455,21625,-115.2903139
2012/8/27,22080,21520,21640,21455,594.7709234
2012/8/28,21920,22080,21520,21640,-122.8596327
2012/8/29,21415,21920,22080,21520,-502.4660086
2012/8/30,21450,21415,21920,22080,18.28504498
2012/8/31,21050,21450,21415,21920,-407.8718701
2012/9/3,21545,21050,21450,21415,502.3326133
2012/9/4,21370,21545,21050,21450,-152.5720067
2012/9/5,21205,21370,21545,21050,-156.1773194
2012/9/6,21500,21205,21370,21545,294.8974301
2012/9/7,21520,21500,21205,21370,14.35787878
2012/9/10,22015,21520,21500,21205,478.6575678
2012/9/11,21970,22015,21520,21500,-67.11557705
2012/9/12,22200,21970,22015,21520,200.896534
2012/9/13,22250,22200,21970,22015,30.43548553
2012/9/14,23000,22250,22200,21970,741.713814
2012/9/17,23200,23000,22250,22200,195.6407931
2012/9/18,23350,23200,23000,22250,125.9043528
2012/9/19,23680,23350,23200,23000,295.4465064
2012/9/20,23300,23680,23350,23200,-411.9386989
2012/9/21,23400,23300,23680,23350,82.45162781
2012/9/24,22980,23400,23300,23680,-405.1414038
2012/9/25,23100,22980,23400,23300,154.7830233
2012/9/26,23100,23100,22980,23400,43.0645365
2012/9/27,23390,23100,23100,22980,311.7418169
2012/9/28,23970,23390,23100,23100,568.5627262
2012/10/8,23655,23970,23390,23100,-362.8039393
2012/10/9,24770,23655,23970,23390,1050.037197
2012/10/10,24660,24770,23655,23970,-155.1556082
2012/10/11,24790,24660,24770,23655,93.56739445
2012/10/12,24400,24790,24660,24770,-396.6594374
2012/10/15,24025,24400,24790,24660,-352.9624115
2012/10/16,24460,24025,24400,24790,484.4633718
2012/10/17,24500,24460,24025,24400,90.62510005
2012/10/18,24800,24500,24460,24025,308.9658938
2012/10/19,24200,24800,24500,24460,-635.0546323
2012/10/22,24185,24200,24800,24500,-68.86122066
2012/10/23,23555,24185,24200,24800,-650.0767068
2012/10/24,23700,23555,24185,24200,171.7386888
2012/10/25,24125,23700,23555,24185,492.924317
2012/10/26,23900,24125,23700,23555,-171.0132965
2012/10/29,23900,23900,24125,23700,1.307979974
2012/10/30,23750,23900,23900,24125,-185.8460868
2012/10/31,23860,23750,23900,23900,65.6094142
2012/11/1,24005,23860,23750,23900,122.1462338
2012/11/2,23900,24005,23860,23750,-102.2038542
2012/11/5,23250,23900,24005,23860,-630.9640159
2012/11/6,23400,23250,23900,24005,182.2265143
2012/11/7,23500,23400,23250,23900,143.1808295
2012/11/8,23360,23500,23400,23250,-118.0696822
2012/11/9,23380,23360,23500,23400,10.49509322
2012/11/12,23350,23380,23360,23500,-55.89052301
2012/11/13,23350,23350,23380,23360,-24.96729661
2012/11/14,23600,23350,23350,23380,240.8845421
2012/11/15,23730,23600,23350,23350,136.2671198
2012/11/16,24430,23730,23600,23350,706.1743826
2012/11/19,24670,24430,23730,23600,230.6328291
2012/11/20,24630,24670,24430,23730,-81.19755666
2012/11/21,24600,24630,24670,24430,-80.98729114
2012/11/22,24605,24600,24630,24670,-23.5423294
2012/11/23,24595,24605,24600,24630,-3.002918852
2012/11/26,24350,24595,24605,24600,-212.7586214
2012/11/27,24035,24350,24595,24605,-277.1801575
2012/11/28,23945,24035,24350,24595,-57.89980432
2012/11/29,23745,23945,24035,24350,-180.0660086
2012/11/30,23675,23745,23945,24035,-66.33940401
2012/12/3,24015,23675,23745,23945,335.1617694
2012/12/4,24040,24015,23675,23745,14.21406199
2012/12/5,24315,24040,24015,23675,254.6489975
2012/12/6,24085,24315,24040,24015,-250.5726583
2012/12/7,24080,24085,24315,24040,-19.9690283
2012/12/10,24430,24080,24085,24315,355.2990916
2012/12/11,24120,24430,24080,24085,-294.8415803
2012/12/12,24390,24120,24430,24080,277.3795823
2012/12/13,24180,24390,24120,24430,-206.6975231
2012/12/14,24370,24180,24390,24120,182.114513
2012/12/17,24635,24370,24180,24390,256.7101165
2012/12/18,24565,24635,24370,24180,-82.79784079
2012/12/19,24650,24565,24635,24370,68.35923973
2012/12/20,24385,24650,24565,24635,-274.1652685
2012/12/21,24425,24385,24650,24565,42.57005769
2012/12/24,24465,24425,24385,24650,58.5055155
2012/12/25,24495,24465,24425,24385,49.43428683
2012/12/26,24555,24495,24465,24425,67.59657347
2012/12/27,25120,24555,24495,24465,556.9343187
2012/12/28,25255,25120,24555,24495,110.3504879
2012/12/31,25780,25255,25120,24555,481.6952549
2013/1/4,25795,25780,25255,25120,-29.2228715
2013/1/7,25500,25795,25780,25255,-331.2798057
2013/1/8,25610,25500,25795,25780,103.7268688
2013/1/9,25620,25610,25500,25795,39.85217736
2013/1/10,25725,25620,25610,25500,144.1410251
2013/1/11,25265,25725,25620,25610,-436.9198246
2013/1/14,25450,25265,25725,25620,183.7424332
2013/1/15,25210,25450,25265,25725,-248.4660296
2013/1/16,25250,25210,25450,25265,27.41181642
2013/1/17,25280,25250,25210,25450,28.1213641
2013/1/18,25520,25280,25250,25210,246.4266083
2013/1/21,25305,25520,25280,25250,-209.0339786
2013/1/22,25670,25305,25520,25280,362.2275636
2013/1/23,25680,25670,25305,25520,4.106722403
2013/1/24,25300,25680,25670,25305,-396.509291
2013/1/25,25230,25300,25680,25670,-81.87722189
2013/1/28,25210,25230,25300,25680,-8.79076116
2013/1/29,25525,25210,25230,25300,341.2436068
2013/1/30,25700,25525,25210,25230,195.7726947
2013/1/31,25755,25700,25525,25210,47.76532338
2013/2/1,25975,25755,25700,25525,187.7839093
2013/2/4,26270,25975,25755,25700,256.300956
2013/2/5,26300,26270,25975,25755,-2.225718472
2013/2/6,26130,26300,26270,25975,-188.0689098
2013/2/7,26020,26130,26300,26270,-105.1613885
2013/2/8,25850,26020,26130,26300,-142.5488042
2013/2/18,25405,25850,26020,26130,-409.1807561
2013/2/19,25250,25405,25850,26020,-122.310631
2013/2/20,25040,25250,25405,25850,-182.9249805
2013/2/21,24350,25040,25250,25405,-675.7347364
2013/2/22,24315,24350,25040,25250,-25.05223548
2013/2/25,23990,24315,24350,25040,-302.5345666
2013/2/26,23670,23990,24315,24350,-295.2055045
2013/2/27,24010,23670,23990,24315,366.3182891
2013/2/28,24160,24010,23670,23990,168.6685035
2013/3/1,23585,24160,24010,23670,-585.4272789
2013/3/4,23450,23585,24160,24010,-161.5697643
2013/3/5,23800,23450,23585,24160,344.5139123
2013/3/6,23720,23800,23450,23585,-64.82006302
2013/3/7,23500,23720,23800,23450,-206.3261009
2013/3/8,23580,23500,23720,23800,89.64531384
2013/3/11,23565,23580,23500,23720,-8.254066884
2013/3/12,22805,23565,23580,23500,-761.7694103
2013/3/13,22520,22805,23565,23580,-283.6848696
2013/3/14,22300,22520,22805,23565,-190.1759186
2013/3/15,22400,22300,22520,22805,147.6739533
2013/3/18,21855,22400,22300,22520,-504.0179752
2013/3/19,22000,21855,22400,22300,160.319361
2013/3/20,22385,22000,21855,22400,385.6956783
2013/3/21,22350,22385,22000,21855,-55.58687487
2013/3/22,22300,22350,22385,22000,-87.92390808
2013/3/25,22240,22300,22350,22385,-89.03052109
2013/3/26,22195,22240,22300,22350,-48.01365929
2013/3/27,22065,22195,22240,22300,-107.5230108
2013/3/28,21580,22065,22195,22240,-451.4260295
2013/3/29,21405,21580,22065,22195,-141.8174839
2013/4/1,20840,21405,21580,22065,-533.9945692
2013/4/2,20975,20840,21405,21580,158.4427972
2013/4/3,20605,20975,20840,21405,-350.1588047
2013/4/8,20950,20605,20975,20840,350.6486736
2013/4/9,21015,20950,20605,20975,63.27645321
2013/4/10,21085,21015,20950,20605,51.78877627
2013/4/11,20775,21085,21015,20950,-334.2542228
2013/4/12,20670,20775,21085,21015,-119.1120922
2013/4/15,19710,20670,20775,21085,-946.9874033
2013/4/16,19330,19710,20670,20775,-337.9006286
2013/4/17,18675,19330,19710,20670,-578.8684574
2013/4/18,18175,18675,19330,19710,-419.8713486
2013/4/19,18800,18175,18675,19330,688.8710168
2013/4/22,18110,18800,18175,18675,-667.3949352
2013/4/23,18140,18110,18800,18175,-5.666371124
2013/4/24,18550,18140,18110,18800,367.578976
2013/4/25,18700,18550,18140,18110,120.5051355
2013/4/26,18720,18700,18550,18140,3.509237477
2013/5/2,18675,18720,18700,18550,-46.29168325
2013/5/3,19340,18675,18720,18700,676.8454593
2013/5/6,19520,19340,18675,18720,189.7809953
2013/5/7,19410,19520,19340,18675,-130.0565744
2013/5/8,19880,19410,19520,19340,432.4482914
2013/5/9,19830,19880,19410,19520,-82.58499713
2013/5/10,20350,19830,19880,19410,496.0367412
2013/5/13,20200,20350,19830,19880,-157.6285071
2013/5/14,19900,20200,20350,19830,-304.2174763
2013/5/15,19700,19900,20200,20350,-190.9771493
2013/5/16,19400,19700,19900,20200,-273.6581394
2013/5/17,20045,19400,19700,19900,680.238041
2013/5/20,20000,20045,19400,19700,-20.48355752
2013/5/21,19920,20000,20045,19400,-97.63554749
2013/5/22,20000,19920,20000,20045,39.9699536
2013/5/23,18900,20000,19920,20000,-1134.19024
2013/5/24,18900,18900,20000,19920,0.028979925
2013/5/27,18695,18900,18900,20000,-142.8336636
2013/5/28,18780,18695,18900,18900,165.3734081
2013/5/29,18485,18780,18695,18900,-239.8694198
2013/5/30,18360,18485,18780,18695,-121.204037
2013/5/31,18320,18360,18485,18780,-70.08160985
2013/6/3,18495,18320,18360,18485,138.4139509
2013/6/4,18615,18495,18320,18360,98.06587505
2013/6/5,18335,18615,18495,18320,-284.1978673
2013/6/6,17850,18335,18615,18495,-472.7454846
2013/6/7,17760,17850,18335,18615,-56.99872276
2013/6/13,17350,17760,17850,18335,-362.6374652
2013/6/14,17500,17350,17760,17850,189.7481412
2013/6/17,17600,17500,17350,17760,121.8940936
2013/6/18,17800,17600,17500,17350,189.0062333
2013/6/19,17950,17800,17600,17500,112.8113208
2013/6/20,17450,17950,17800,17600,-545.5347283
2013/6/21,17100,17450,17950,17800,-375.5300535
2013/6/24,16710,17100,17450,17950,-365.1576776
2013/6/25,17130,16710,17100,17450,487.4538052
2013/6/26,16820,17130,16710,17100,-238.4570603
2013/6/27,16695,16820,17130,16710,-100.1377553
2013/6/28,16610,16695,16820,17130,-101.6726956
2013/7/1,16860,16610,16695,16820,213.4229076
2013/7/2,16940,16860,16610,16695,47.57828383
2013/7/3,16920,16940,16860,16610,-39.23901447
2013/7/4,16980,16920,16940,16860,60.28304002
2013/7/5,16770,16980,16920,16940,-193.8707029
2013/7/8,16275,16770,16980,16920,-474.4473796
2013/7/9,16200,16275,16770,16980,-50.35965305
2013/7/10,16150,16200,16275,16770,-19.82942829
2013/7/11,16765,16150,16200,16275,635.4906185
2013/7/12,16325,16765,16150,16200,-444.5389355
2013/7/15,16100,16325,16765,16150,-261.5739332
2013/7/16,16555,16100,16325,16765,428.9539195
2013/7/17,17070,16555,16100,16325,514.1840107
2013/7/18,17100,17070,16555,16100,30.51216584
2013/7/19,17340,17100,17070,16555,225.0629478
2013/7/22,17500,17340,17100,17070,137.1688778
2013/7/23,17260,17500,17340,17100,-265.6074425
2013/7/24,17420,17260,17500,17340,144.4162497
2013/7/25,17430,17420,17260,17500,17.10762354
2013/7/26,17010,17430,17420,17260,-403.3028148
2013/7/29,16520,17010,17430,17420,-470.4234819
2013/7/30,16545,16520,17010,17430,54.37845311
2013/7/31,16750,16545,16520,17010,240.634734
2013/8/1,16875,16750,16545,16520,142.4682817
2013/8/2,16800,16875,16750,16545,-90.14884751
2013/8/5,17105,16800,16875,16750,268.5855974
2013/8/6,17200,17105,16800,16875,60.59493838
2013/8/7,17095,17200,17105,16800,-128.733222
2013/8/8,17820,17095,17200,17105,721.7731184
2013/8/9,18085,17820,17095,17200,275.4986209
2013/8/12,18340,18085,17820,17095,245.4331516
2013/8/13,18210,18340,18085,17820,-161.7384346
2013/8/14,18230,18210,18340,18085,-18.38572381
2013/8/15,18060,18230,18210,18340,-188.2903065
2013/8/16,18485,18060,18230,18210,434.9402705
2013/8/19,18540,18485,18060,18230,82.96742555
2013/8/20,18260,18540,18485,18060,-266.8153195
2013/8/21,18280,18260,18540,18485,15.01476545
2013/8/22,18490,18280,18260,18540,201.3099973
2013/8/23,18865,18490,18280,18260,365.1888949
2013/8/26,19385,18865,18490,18280,504.0874808
2013/8/27,19270,19385,18865,18490,-144.3957314
2013/8/28,18890,19270,19385,18865,-418.57781
2013/8/29,18780,18890,19270,19385,-126.3829847
2013/8/30,18525,18780,18890,19270,-230.8290272
2013/9/2,19475,18525,18780,18890,1000.133683
2013/9/3,19500,19475,18525,18780,65.15743624
2013/9/4,19080,19500,19475,18525,-440.4726279
2013/9/5,19110,19080,19500,19475,-24.77149046
2013/9/6,19160,19110,19080,19500,10.70460235
2013/9/9,19160,19160,19110,19080,-5.756447687
2013/9/10,18760,19160,19160,19110,-376.4270909
2013/9/11,18460,18760,19160,19160,-261.1174836
2013/9/12,18305,18460,18760,19160,-109.8110323
2013/9/13,18105,18305,18460,18760,-164.2291292
2013/9/16,18000,18105,18305,18460,-90.21704815
2013/9/17,18280,18000,18105,18305,276.4903796
2013/9/18,18535,18280,18000,18105,238.4893947
2013/9/23,18500,18535,18280,18000,-64.39087148
2013/9/24,18290,18500,18535,18280,-240.8000414
2013/9/25,18470,18290,18500,18535,168.9792031
2013/9/26,18390,18470,18290,18500,-64.04159159
2013/9/27,18200,18390,18470,18290,-165.540153
2013/9/30,18025,18200,18390,18470,-152.7907267
2013/10/8,18295,18025,18200,18390,285.6130898
2013/10/9,18300,18295,18025,18200,8.667346271
2013/10/10,18115,18300,18295,18025,-201.6453384
2013/10/11,18440,18115,18300,18295,303.0229188
2013/10/14,18550,18440,18115,18300,98.12914572
2013/10/15,18505,18550,18440,18115,-53.10667486
2013/10/16,18450,18505,18550,18440,-58.29661333
2013/10/17,18200,18450,18505,18550,-245.4521785
2013/10/18,18230,18200,18450,18505,42.96200952
2013/10/21,18500,18230,18200,18450,289.9178881
2013/10/22,18360,18500,18230,18200,-129.6481546
2013/10/23,18100,18360,18500,18230,-270.1484271
2013/10/24,18060,18100,18360,18500,-53.9893121
2013/10/25,17650,18060,18100,18360,-410.727308
2013/10/28,17495,17650,18060,18100,-138.5080009
2013/10/29,17445,17495,17650,18060,-14.26341498
2013/10/30,17500,17445,17495,17650,91.65973658
2013/10/31,17370,17500,17445,17495,-112.4584602
2013/11/1,17430,17370,17500,17445,51.62831772
2013/11/4,17445,17430,17370,17500,-6.617676045
2013/11/5,17400,17445,17430,17370,-67.2808049
2013/11/6,17370,17400,17445,17430,-40.13848483
2013/11/7,17445,17370,17400,17445,82.33955219
2013/11/8,17455,17445,17370,17400,27.63847383
2013/11/11,17500,17455,17445,17370,58.67849695
2013/11/12,17100,17500,17455,17445,-398.1613793
2013/11/13,17155,17100,17500,17455,49.19937071
2013/11/14,17330,17155,17100,17500,177.9359704
2013/11/15,17300,17330,17155,17100,-25.22373126
2013/11/18,18605,17300,17330,17155,1303.515115
2013/11/19,18640,18605,17300,17330,15.31726876
2013/11/20,18805,18640,18605,17300,100.7876741
2013/11/21,18610,18805,18640,18605,-262.3917434
2013/11/22,18485,18610,18805,18640,-159.659173
2013/11/25,18245,18485,18610,18805,-220.6074927
2013/11/26,18320,18245,18485,18610,134.4703432
2013/11/27,18380,18320,18245,18485,125.2849362
2013/11/28,18665,18380,18320,18245,315.0342143
2013/11/29,19045,18665,18380,18320,358.8883763
2013/12/2,19015,19045,18665,18380,-94.35463147
2013/12/3,18770,19015,19045,18665,-319.8398719
2013/12/4,18925,18770,19015,19045,117.6966557
2013/12/5,18730,18925,18770,19015,-174.4305445
2013/12/6,18900,18730,18925,18770,223.9633304
2013/12/9,19185,18900,18730,18925,339.9315699
2013/12/10,19115,19185,18900,18730,-53.92374052
2013/12/11,18990,19115,19185,18900,-158.039794
2013/12/12,19430,18990,19115,19185,388.855762
2013/12/13,19210,19430,18990,19115,-258.1635128
2013/12/16,19100,19210,19430,18990,-126.9233863
2013/12/17,18750,19100,19210,19430,-331.7920675
2013/12/18,18560,18750,19100,19210,-145.8316806
2013/12/19,18510,18560,18750,19100,3.449908044
2013/12/20,18300,18510,18560,18750,-172.796336
2013/12/23,17920,18300,18510,18560,-373.3484321
2013/12/24,17720,17920,18300,18510,-211.470175
2013/12/25,17825,17720,17920,18300,99.13072014
2013/12/26,17780,17825,17720,17920,-37.941575
2013/12/27,17830,17780,17825,17720,60.96231916
2013/12/30,17660,17830,17780,17825,-161.2207265
2013/12/31,17490,17660,17830,17780,-167.6137065
2014/1/2,17500,17490,17660,17830,12.95193036
2014/1/3,17070,17500,17490,17660,-423.1184075
2014/1/6,16670,17070,17500,17490,-389.2158327
2014/1/7,16300,16670,17070,17500,-344.295966
2014/1/8,16250,16300,16670,17070,-10.03905995
2014/1/9,16350,16250,16300,16670,141.0243549
2014/1/10,16355,16350,16250,16300,24.03459031
2014/1/13,15800,16355,16350,16250,-568.0122057
2014/1/14,16180,15800,16355,16350,354.1355477
2014/1/15,16120,16180,15800,16355,-68.9362267
2014/1/16,16455,16120,16180,15800,334.0090929
2014/1/17,16300,16455,16120,16180,-150.8372259
2014/1/20,16565,16300,16455,16120,262.4526951
2014/1/21,16100,16565,16300,16455,-469.8448189
2014/1/22,16370,16100,16565,16300,263.1034308
2014/1/23,16330,16370,16100,16565,-33.37097751
2014/1/24,16170,16330,16370,16100,-153.8858886
2014/1/27,15710,16170,16330,16370,-454.7265275
2014/1/28,15300,15710,16170,16330,-398.2455285
2014/1/29,15350,15300,15710,16170,79.28671665
2014/1/30,15280,15350,15300,15710,-30.7970442
2014/2/7,15150,15280,15350,15300,-105.6259778
2014/2/10,15595,15150,15280,15350,446.9772369
